{0.001961666693229533, 0.03356350504082827, 0.535624967298998, 0.03500977950232611, 0.001539532619048056, 0.0014362218994595532, 0.0012872247216904073, 0.0052164270053508405, 0.0011300598172741462, 0.0028782284712163325, 0.0011658837842012926}	{0.00560960054506424, 0.006723025099864674, 0.062370371844272646, 0.5397954903559713, 0.06230339954977227, 0.0021456109014532827, 0.005233307137477988, 0.0027299262183541973, 0.0011179248066709457, 0.000701313218771935, 0.0006123193349276104}	{0.0006158802212845865, 0.0015214701428119906, 0.537436357024117, 0.001515162205464884, 0.0008287597133452062, 0.0009036707171580446, 0.0010272675956399283, 0.0010099237062054693, 0.007576993501490622, 0.0011387650155834175, 0.0011346721621431771}	{0.0005475069330468337, 0.0020176155436770547, 0.5366496550667993, 0.002328716839498245, 0.0006285178608525029, 0.0006687936706730264, 0.0007500827422254149, 0.000981027768589012, 0.006071688487049537, 0.0010640825588122743, 0.0008015353310494492}	{0.005158449313021467, 0.0014321065016819556, 0.0008701253841903233, 0.006306827373925484, 0.537384534548293, 0.005680240228027518, 0.0008317142735938406, 0.0013189330804452067, 0.007140548590649254, 0.0005345405912408104, 0.0006305739313761897}	{0.00439545952375018, 0.0005031107572644486, 0.0003536559754670213, 0.004843887011424501, 0.5374128565842811, 0.00429513401045474, 0.0001043293645439068, 0.000573568495055733, 0.006615940642413346, 0.0001417222925495881, 0.00029865513757639965}	{0.00009202938465789714, 0.0015706518453295956, 0.536677883770619, 0.0017708875678201844, 0.00008207401013927245, 0.00005589603672468757, 0.00013467461080143137, 0.0002488894541795842, 0.0038716362481856473, 0.00030435079160718144, 0.00008844595620448579}	{0.0015818897783924071, 0.019448867325083042, 0.005791367603613356, 0.5471371356603026, 0.005591601980939342, 0.017836777932162595, 0.0017775575463990496, 0.0013157950587395675, 0.0008425704545822724, 0.0006686292924898224, 0.0006356199412969243}	{0.0003107974687832235, 0.005589620638602787, 0.01690167295382307, 0.014375023771201952, 0.03601008251401841, 0.5109366047244163, 0.03402316086784596, 0.009631645809928122, 0.009120079761104516, 0.0043687667874826456, 0.000469540544717954}	{0.003326210044902145, 0.01739141776927133, 0.017923934788099498, 0.5478058701765398, 0.01725065462707165, 0.015274617213795473, 0.0027602532011781755, 0.0002922462467889216, 0.0014480246354386598, 0.0010301684571133052, 0.001200740308873782}	{0.004203793235910012, 0.00048764032852029735, 0.0005215159756467363, 0.0012688048136639252, 0.5380696061815062, 0.0015230452951546945, 0.0007859819573198786, 0.0007951493737386477, 0.00685323478578365, 0.0009303098367173172, 0.0011767405861579138}	{0.0030627418318990907, 0.01754070630320897, 0.015452256834365009, 0.547986305791434, 0.014720469232909147, 0.01593911444139938, 0.0021265891072081277, 0.00004852219183598269, 0.001369738313968595, 0.001069705258961612, 0.0012535189016141496}	{0.0018204978590864558, 0.018460457392784662, 0.012445952265934186, 0.5472868358634234, 0.013265359760637464, 0.016883416837884833, 0.002416217298275077, 0.0012286410973748538, 0.0003834823862927627, 0.00014476131417533002, 0.00023185610230794365}	{0.002292840692179108, 0.016893685773817974, 0.016209226663532385, 0.5481506892382157, 0.016691843752023375, 0.017079405604472676, 0.0028045222768818246, 0.0022737270957360685, 0.0012431720327579663, 0.0013626292620054316, 0.001261926854406511}	{0.0040622384099915435, 0.0010213879751240615, 0.0007914331080025736, 0.0023073349622652123, 0.5377750600734966, 0.002022573019575963, 0.0007915526622200722, 0.0010859059683741327, 0.006098848453981233, 0.000779118518021498, 0.0005782239855824238}	{0.0053490125830472565, 0.00184963574872919, 0.0012976538638523433, 0.004406063694203175, 0.5387271845132687, 0.005429929195303643, 0.0012070325674976457, 0.000871773695665121, 0.005301855796549167, 0.0014624856850173043, 0.0012517952074088204}	{0.0044989245418953555, 0.00038604936570762116, 0.0002338830472308832, 0.00309954834858372, 0.537446649653292, 0.002652569150891675, 0.00008456973996620061, 0.0003686225953510831, 0.006579306269945737, 0.00014387468055570782, 0.00006250008017914058}	{0.005708064983984739, 0.0014153552532215955, 0.0010734000876616778, 0.0024259203711483497, 0.5388157639231397, 0.003984509558072723, 0.0013909089134021204, 0.0011719243326791266, 0.005392107637903069, 0.001477264710868735, 0.0015403164186035996}	{0.0006709776682840038, 0.004812639801815243, 0.01656303363340634, 0.016158449501077327, 0.038891150198982656, 0.5102846111984165, 0.03673436421402482, 0.011309780486883525, 0.008747505755577806, 0.003918047751346284, 0.0007943330282410907}	{0.004718679728117663, 0.000259998322148407, 0.00028936935386268285, 0.0015913833083907696, 0.5376099793789632, 0.0015529204865210014, 0.00020910119903251958, 0.00018197163540752234, 0.006549948952194929, 0.0002453268165107311, 0.0003559995458862675}	{0.0007568386201721764, 0.00213902179464872, 0.018730688480608014, 0.0035842727739666632, 0.009546171657536493, 0.5143799277658814, 0.006992152302206662, 0.004617243066426047, 0.013800066879893175, 0.0005457062157536808, 0.0015445286714277785}	{0.000532903087918041, 0.0010733209213915915, 0.020198799530297722, 0.006086718399802627, 0.010340759429906981, 0.512818280805752, 0.009940594219351532, 0.005386333302948626, 0.01309768134849618, 0.0006104146091960312, 0.0010172039288269717}	{0.00483116122304225, 0.002156233405005735, 0.0015706332772504464, 0.008067276536893939, 0.5384579003532155, 0.008564219525060607, 0.0013084300277122353, 0.0005686082892803651, 0.005423397943782218, 0.0013716857549144776, 0.0011159849075377557}	{0.0010062089210891776, 0.017685680228922602, 0.00853871328569176, 0.5484098378546299, 0.009323740433535, 0.01796270141052036, 0.0024694452529604055, 0.002372188683410075, 0.0014838761686221539, 0.001329651008031169, 0.0013772664141265044}	{0.004553945525764991, 0.001061488964909783, 0.0005686223158883443, 0.004951325411489471, 0.5375465783625499, 0.004485912082143021, 0.0007352558825730874, 0.001025229418979238, 0.006588303870717697, 0.0008660257006836083, 0.0009814291265608887}	{0.004614856063159644, 0.0007388071955526239, 0.0006016295009241336, 0.0011257197418903238, 0.5369826246518167, 0.0022480210053486553, 0.0008140070783640517, 0.0005711456773444089, 0.007261407473166316, 0.0008509824625742092, 0.0009236403456065555}	{0.0008375115152628169, 0.004279007495824858, 0.017841557621675917, 0.012680523490051667, 0.028942696058166528, 0.511890392519291, 0.027123796299639714, 0.009686680751316037, 0.00993814094066847, 0.0037355351055920207, 0.00024377022472399194}	{0.004385111357502092, 0.0008436653913909116, 0.0005864938937219819, 0.0007124007441310152, 0.5376279956036818, 0.0005002832197953644, 0.0006538459144638724, 0.0009115746127208291, 0.00642208065125375, 0.0008415399132766762, 0.0008965082319070394}	{0.0047128423390275466, 0.0003985403842874648, 0.00022081239996961385, 0.0016811522406802442, 0.5375675194150283, 0.001692097893413548, 0.00007244860377468648, 0.0003634937272989879, 0.006603788261452752, 0.0002188852743022385, 0.00028851063518036486}	{0.00490118592292197, 0.0003645605250767075, 0.0001880769418297785, 0.00039711136369813044, 0.5376893096717976, 0.0004215217410282045, 0.00012100029903887934, 0.00029629519413978977, 0.006833966668518374, 0.0002761395154502684, 0.0003627500515484258}	{0.004903674923075747, 0.0008145733307971833, 0.0002258704593950231, 0.004194317602248332, 0.5376737112540614, 0.004104707308911555, 0.00024758756711399505, 0.000826079353085256, 0.006856241730850195, 0.00011104642046954375, 0.0003774375682579907}	{0.0007761077880236783, 0.0016751933262508637, 0.5366622913014332, 0.002028597299358607, 0.0007809972008352053, 0.0007927980905311014, 0.0007591059686168695, 0.0010819995428140306, 0.003205549328740651, 0.0011264941754104798, 0.0008268035397095035}	{0.0038000877176596827, 0.000865625865923128, 0.0010320072600103528, 0.0058694346574765174, 0.5367383953270655, 0.004375874365046108, 0.0007858888068052381, 0.0013375545508933508, 0.007280272992811253, 0.0005935053487764128, 0.0005941209291643371}	{0.005063767730868886, 0.0014681063310712445, 0.0008687877273471025, 0.0070106027107977725, 0.5374839090911966, 0.006490032272802525, 0.0009153190553316256, 0.0014816097265154548, 0.007082693212746904, 0.0006035159430793958, 0.0006973692166307521}	{0.0004677961324849002, 0.006185698292743197, 0.014979501975316098, 0.016812906131541974, 0.04247854421164858, 0.5101563792620568, 0.03988612292266823, 0.011519030381593702, 0.007277163022599409, 0.005051578031369618, 0.0003321899533245898}	{0.0012093634864910128, 0.003179242126245678, 0.019639908234066892, 0.008505502295370644, 0.019021696482388002, 0.5125496619356283, 0.017233172148598343, 0.006856603125240109, 0.01222834781168982, 0.0028796142587433522, 0.0010090722948567466}	{0.0047299506316291606, 0.0005973800198688542, 0.00008807954574395081, 0.0042277390623399625, 0.5375709499623356, 0.003977693777666255, 0.00007671511072378252, 0.0005015360076709673, 0.006610788273210898, 0.00009554879132839523, 0.00022113747045945866}	{0.004407065342039387, 0.0009647992840846135, 0.0003210499817195228, 0.005526899317322354, 0.5374057738931728, 0.005297351969092487, 0.0003152197769789741, 0.0006095667834020782, 0.006571089358398888, 0.0002238452817544004, 0.0001789745086108756}	{0.004847020568907282, 0.0010636122434126473, 0.0007190319723907438, 0.004868597190017081, 0.537553433010947, 0.00464511183860755, 0.0007255207879558889, 0.0011116725528916294, 0.006813554501457019, 0.0007205237104649549, 0.0009778185302506304}
{0.0002947717995940576, 0.00028815429725642964, 0.5370157876031099, 0.0003504149569308458, 0.0003155575193538043, 0.0003225150115108417, 0.0003295508653370461, 0.0003315766313545369, 0.008363497218395957, 0.00031001730599424795, 0.0002852072491600226}	{0.00030340421621711275, 0.0002967849760616424, 0.5370351862791111, 0.000359927246830365, 0.00032439123454217593, 0.0003313740553368219, 0.000338411154927309, 0.00034056705320175903, 0.008342867662082025, 0.00031889870055280107, 0.00029417781778905665}	{0.000282323946948253, 0.0002767468859242507, 0.5370166323902376, 0.0003382977744920428, 0.0003028649300617416, 0.0003099112947773787, 0.000316480589414849, 0.00031939580292728086, 0.00837598514893515, 0.0002970246008754385, 0.0002721863387713001}	{0.0002619912538047414, 0.00023102325052721701, 0.5370008365267491, 0.00033540077850833594, 0.00029496164830695515, 0.0002969567848449745, 0.00030152205159815086, 0.0003057479453442679, 0.00837907862088502, 0.0002867656530570022, 0.00025517899757357865}	{0.00035355675539939824, 0.000330573034783963, 0.5370611083132532, 0.0004374551830210254, 0.0003757286952226535, 0.00038351689264777913, 0.0003890999978016249, 0.00039133979398651346, 0.008155390734500468, 0.00036659964751610525, 0.00034738145833314635}	{0.00022372547188897413, 0.00026102635722393915, 0.536965737881566, 0.00031039029736946956, 0.00024037751315901054, 0.0002488907877589869, 0.00025350802120301786, 0.00026065278584539147, 0.008311477637687893, 0.00023827299732943357, 0.00020858671560695062}	{0.00020462040662422854, 0.00025183897050263095, 0.5369528206499272, 0.00029945998849457045, 0.000222739086577459, 0.00023086604495958917, 0.00023700005592143614, 0.0002417427147216598, 0.008249416042654285, 0.00021899204643308502, 0.00019500410180022234}	{0.00042021935589640913, 0.00037390309071444797, 0.5371111509035591, 0.0004737533020762481, 0.0004583147260814151, 0.00045926135416821844, 0.0004646665919804121, 0.00046627914399749156, 0.007563476600219918, 0.0004434656204943103, 0.0004246534032954513}	{0.0002856328268975458, 0.0002955198094549315, 0.5370145328957427, 0.0003562005811614058, 0.00030435771209436237, 0.000308244264211219, 0.00032028729391555394, 0.0003215670655852754, 0.008376352326789833, 0.0002996608810831249, 0.00027714468559255327}	{0.0002431427283352843, 0.00018512008642722396, 0.5369839292408342, 0.0002635249556512898, 0.00026698055446929095, 0.0002686081683442393, 0.00027531898471264127, 0.0002795327878268866, 0.00836628250823119, 0.0002594872490757012, 0.00023351843937599674}	{0.00039839053392200517, 0.0006191569096567146, 0.53707956499124, 0.0003621506807152346, 0.0004243321108654103, 0.0004306683791242518, 0.0004359765093157352, 0.000429255416287396, 0.007842163537736301, 0.00042503420712110805, 0.00039274429356513395}	{0.0002359243093713598, 0.0002710545105857305, 0.5369681136688328, 0.00028871345794951914, 0.00024145230500985273, 0.0002574411408402, 0.00026304566633650025, 0.0002693626734713118, 0.008334300233281557, 0.0002434035534447392, 0.00021946562511808649}	{0.00020873396698037696, 0.00021085448462794166, 0.5369569667188668, 0.0002543555394675151, 0.00022850069325060056, 0.00023180876535866475, 0.0002421474266850925, 0.0002422273709692563, 0.008259980285029639, 0.00022115874595287586, 0.00019817238857394463}	{0.0041737429594421544, 0.0008350233927511954, 0.0008051347936316515, 0.006068119637422066, 0.5380339178698665, 0.006569931447669385, 0.0007831896397160886, 0.0015129385344600148, 0.007005157983345852, 0.0006592965827416728, 0.0007395805239740655}	{0.0032875410988751105, 0.01744850915219989, 0.01838034123614807, 0.5477167095119367, 0.017636894443100178, 0.014914445200816076, 0.0031740528998045674, 0.0006928548252723503, 0.001446700348445525, 0.0009934197132188947, 0.0010880700892809119}	{0.0024372511570645763, 0.01741082082487003, 0.014061112380854376, 0.5480633175494021, 0.01406858846712221, 0.017121105973230962, 0.0017782209516014912, 0.0019916824681856515, 0.0008814502707667967, 0.0012918982417453977, 0.0012038954018945365}	{0.0025892753260652705, 0.017608176878900268, 0.01459243607070544, 0.5478832475026035, 0.014293390250149756, 0.016497568593197377, 0.0015367135884866811, 0.0010176814078979638, 0.0009737079379028828, 0.0010704158637902974, 0.0012745623983351974}	{0.0007318776742134468, 0.005334793874269681, 0.01634596125589963, 0.01536116154502776, 0.036947763298613455, 0.5110350890166152, 0.03418095922503597, 0.010301944917393405, 0.008019532885769823, 0.004876389474031087, 0.001006933465841414}	{0.0020062796124374746, 0.018562333060686293, 0.014169174537794269, 0.5468871257365324, 0.014567936968742654, 0.016131477399570507, 0.0024369228833471855, 0.001003408607394595, 0.00025444375084668824, 0.0001302156170670007, 0.00012385551621076595}	{0.004415349198860437, 0.0011443514944261973, 0.0007348427226862798, 0.00363052764335449, 0.536959722673201, 0.004631442782774601, 0.0008542578639129605, 0.0005995758030075409, 0.007320644624248456, 0.0009779255760513081, 0.000861622706094011}	{0.00008931822893874738, 0.0008625582139841014, 0.5367163035411233, 0.001087646882024647, 0.00007975194552031295, 0.0000841085803903388, 0.00005082960015608617, 0.000013504645522534965, 0.005049898145616016, 0.00014850190557157218, 0.00012909479626311906}	{0.0019318245823598285, 0.018213501139009002, 0.014666205616610351, 0.5469144180319505, 0.015335854588280459, 0.016183207318144502, 0.0026594980843358327, 0.0012211298428536268, 0.00028267247609602066, 0.0001693122616511688, 0.00011317863474909104}	{0.005051368326661097, 0.0016140974608031924, 0.0006789894879021441, 0.007040355397403648, 0.537420769262241, 0.006455549641713142, 0.0007864502021722186, 0.0017735993618076874, 0.006995743455186067, 0.0010928232717054534, 0.0006841808329902902}	{0.0018374455002711872, 0.018442829478523763, 0.012065689095043285, 0.5474281852723911, 0.011874150927641389, 0.015994547310907405, 0.0028719809159205916, 0.0020103565442293253, 0.0005900370970397277, 0.0008652815621723139, 0.0009516969474545372}	{0.00524988440695515, 0.0002217215251037792, 0.000847635654491259, 0.005760446009427731, 0.5373895941019937, 0.005644391624327354, 0.0008929594873363327, 0.0003535610880601606, 0.007288271968105538, 0.0010382981020864378, 0.0006465361282751311}	{0.0007291372271948639, 0.006638476118792759, 0.01310141002317454, 0.01746366780699057, 0.04826779644755677, 0.5100214164769113, 0.04456656702823103, 0.012018292178535376, 0.007062182211736864, 0.0048521978214526446, 0.0009535286354157655}	{0.0016643457302199078, 0.01874364258771854, 0.016069229005851653, 0.5464948075765883, 0.017070584363588753, 0.016189036267448245, 0.0032820557108760168, 0.0017198699467104056, 0.000721430332806232, 0.0007548164418648379, 0.0006947544378587763}	{0.00406342822347081, 0.0007464542323221051, 0.000776905317671275, 0.0011911640006288758, 0.5377242784887345, 0.0009375167749219156, 0.0006791630483559037, 0.0008500142885125115, 0.005999139973292863, 0.0006690658339664714, 0.0004668620437277656}	{0.00017063309854741516, 0.00018123328986486954, 0.5369338630287885, 0.0002145947957724749, 0.00019056801706905568, 0.00019143279866911322, 0.00019642820006694832, 0.00020458087621688323, 0.008083140275957091, 0.00018551049239233047, 0.00015417279139741776}	{0.004908274237352026, 0.0004681505343441329, 0.00018805024032798775, 0.0009507835967420996, 0.5377372310100546, 0.0009384833688678426, 0.0001861415546077865, 0.00036924099441538154, 0.006861237624867173, 0.00030424924697787395, 0.0003625964731666214}	{0.0006909430528087743, 0.005962162453587785, 0.015639878477766187, 0.016525403294640424, 0.040434598782316256, 0.5102078431022118, 0.03806599143425746, 0.011214952349841618, 0.007665029955866, 0.004760809990322122, 0.0002484883759739228}	{0.0007313947739923986, 0.0005004932980901726, 0.5366121155012922, 0.0004012584612118356, 0.0007268950586591386, 0.0007401199995587985, 0.0007021120955701568, 0.0007952932233631411, 0.008370589250714818, 0.0007609391048508531, 0.0007743807344549308}	{0.0009279372711579175, 0.0005632816472258123, 0.020622565061666903, 0.005113905480770401, 0.008577522910504292, 0.5126026923545213, 0.008861351811834004, 0.003973586992616896, 0.012458152061381051, 0.0016734547877691299, 0.0009806853476784256}	{0.0018003329722101797, 0.0184063167353324, 0.014750378461760432, 0.5468683751503555, 0.015313240849453931, 0.016066550064383737, 0.002706974215137605, 0.0010200076561702478, 0.0005231526954061296, 0.00025208704718907536, 0.0002676925033872057}	{0.0004655887894815141, 0.005888462771407456, 0.015300139811885174, 0.016227745379791176, 0.04042256864706295, 0.5104553174650527, 0.03793391677960953, 0.011347857998626504, 0.007642109218147485, 0.004924648307657034, 0.0004416099676687165}	{0.0004388183933851687, 0.005616542786807837, 0.015631084495916797, 0.01629072857744713, 0.0374146812034766, 0.5107340250237021, 0.03527434873787591, 0.011566320442357699, 0.007577612257207597, 0.004317667522461451, 0.0007278534740036536}	{0.004688573551080867, 0.0005379611106003134, 0.00022860937978535126, 0.0036717907547348153, 0.5375037915002785, 0.003358891798424085, 0.0003653198938134134, 0.0005887173784076301, 0.006536924513456596, 0.0002408095028828312, 0.0002406275517064195}	{0.0023880067391651404, 0.017945685218085473, 0.01617562299543804, 0.5470785917561778, 0.01598437798480861, 0.015036238146700293, 0.0034451223474113763, 0.0018487050274373909, 0.0005721054612679832, 0.0009021081237243482, 0.0009662707974351353}	{0.004445469772235319, 0.0004929413801962669, 0.00022506425868557974, 0.004350615940953614, 0.5374639181711678, 0.003961897971754382, 0.00013338336946655527, 0.0007376900037159908, 0.006560035548223197, 0.00045256172897363914, 0.00009710514574903257}
{0.0006655144496919938, 0.01958044571277519, 0.0006026251769143417, 0.5478222341501455, 0.0007862147366541573, 0.01742604032096389, 0.0006891884492429976, 0.000974384288828276, 0.0006630578765010305, 0.0008050812042690497, 0.0007938792870978447}	{0.0006007335687979555, 0.01956868986843757, 0.0009494961374048355, 0.5478045677582419, 0.0007005997071398321, 0.017472814250409634, 0.0006243311899298723, 0.0009020911175418909, 0.0006682592644215999, 0.000787648706416919, 0.0007711007741270819}	{0.0005812276876036359, 0.01957592974266785, 0.001145820281977987, 0.5478198890306262, 0.0007522822917707964, 0.01744504015691551, 0.0006257024062479394, 0.0009528229776624318, 0.0006752059766361639, 0.0008024926257635027, 0.0007904319877047017}	{0.0005011922062516188, 0.019554526860176766, 0.0016425868136447836, 0.5477921658636923, 0.001134700285781515, 0.017521138079450462, 0.000532238468389097, 0.000845908282595289, 0.0006795439070230124, 0.0007582116589392861, 0.000739450882541195}	{0.0005777142957726211, 0.019528737226669958, 0.0006944351747695085, 0.5477611707401984, 0.0006808349559609033, 0.017592079673762934, 0.0005993797976029645, 0.0008063259642522378, 0.0006312567198512208, 0.0006950214326215611, 0.000673630794951143}	{0.0005777142957726211, 0.019528737226669958, 0.0006944351747695085, 0.5477611707401984, 0.0006808349559609033, 0.017592079673762934, 0.0005993797976029645, 0.0008063259642522378, 0.0006312567198512208, 0.0006950214326215611, 0.000673630794951143}	{0.0003631520907251426, 0.019574733019480026, 0.0031428007091194934, 0.547870593832702, 0.0023370433446818473, 0.017199123083228345, 0.0008224470647383693, 0.0013032734802254742, 0.0007335992116869109, 0.0008280575748487895, 0.000859533533047111}	{0.00043897114495739214, 0.019555224803132636, 0.0030637854561878066, 0.5479099935249705, 0.002116419316693801, 0.016993893939480156, 0.0010123798129567849, 0.001673310419843721, 0.0007417293782144898, 0.0007923260973995224, 0.0008861505429880541}	{0.00047368808190697355, 0.019364591101344062, 0.0028624839447096775, 0.5476532911347258, 0.002585667580521507, 0.01770278504850639, 0.00010530482140259932, 0.0011338289229156613, 0.0005206983427124228, 0.0004074298322678305, 0.0004286927227540941}	{0.0005162974075932061, 0.01933640615948623, 0.0035731880616407985, 0.5476433938033792, 0.0033138925571802366, 0.01768827582894629, 0.00010475243770499091, 0.0011643036860639066, 0.0005049125741567048, 0.0003923948212323579, 0.0004193509320728467}	{0.0006496339009527148, 0.019241225247167214, 0.004272509653851731, 0.5475868305523135, 0.004132401043500408, 0.017649556502145624, 0.000374643020258, 0.0013691498674078201, 0.00037829596622922826, 0.0002968073314972883, 0.0003217268992239458}	{0.0014145314631016487, 0.019101343085099313, 0.007373503732134391, 0.5480627953676939, 0.009072804954854904, 0.016143257563180205, 0.000525342756564684, 0.002223166615005519, 0.0011325064696939852, 0.000835863358533191, 0.0008229669230930851}	{0.0005037268468408293, 0.019356422380068853, 0.0035689900684819447, 0.5476502575017215, 0.0032876791452339563, 0.017690100382915682, 0.0000668144559556032, 0.0011156995062677052, 0.0005304656169679219, 0.0004198756681765262, 0.00043674410480604376}	{0.0004975265326157887, 0.019423312103706875, 0.006691500540519754, 0.5477123187309523, 0.006234252711627142, 0.017415909211009977, 0.0006897696285037715, 0.0007343013765914473, 0.0007952401954179614, 0.0007104641740445239, 0.0006914851418068772}	{0.0008334136713075648, 0.01921303033824915, 0.004393096042277189, 0.5475472149732304, 0.0048613602986410384, 0.01757923051960087, 0.0012558244124741156, 0.001334631400096438, 0.0004856835203033456, 0.00022597609784572083, 0.00026389510334410903}	{0.0006397618124736286, 0.01791147160286869, 0.010751936920515456, 0.548118483272778, 0.012127294419092742, 0.01688634493324085, 0.003023087051760261, 0.0008426996619761165, 0.0012895748720696736, 0.001134295360358955, 0.001340862912636189}	{0.0021568735963361963, 0.017861167677508758, 0.008272126582822415, 0.5483462875605761, 0.007473059843238165, 0.01707598256556556, 0.0006535828367728297, 0.0007090857352911536, 0.0012325638955648435, 0.0010989818506198562, 0.0013483075678981885}	{0.00517664663616555, 0.0018337732592889604, 0.001497399300879078, 0.004904641841423202, 0.5386890201058079, 0.005946899431097116, 0.0011987517366883423, 0.0007714996231079709, 0.005324320059598813, 0.0014327861958693298, 0.0011897428796476869}	{0.0009743492373801674, 0.018864090034244513, 0.007032439177719017, 0.547274868618389, 0.007260962996227632, 0.017033430118803504, 0.0011996756052685626, 0.0013990714516487954, 0.00014989285462164802, 0.00022552619730815908, 0.00011117071075090492}	{0.0020495812039859626, 0.019071363435512547, 0.010416896071128246, 0.5478281263141982, 0.01208324222661585, 0.015982834559285744, 0.0012749941344258793, 0.0020188736719907595, 0.0011231467510896282, 0.0007277502777673165, 0.0007927056647720452}	{0.0015141687526385235, 0.018323257561988306, 0.0037444078042159937, 0.5483551560279784, 0.002479437519912471, 0.01681495516246771, 0.0010449372723123195, 0.0004633807872259267, 0.0012170015934413964, 0.0011563940162196366, 0.0012977923605507725}	{0.005082162831503806, 0.000345157564197681, 0.00046316293273093186, 0.0022052247386959204, 0.5374136152457881, 0.0023900346109778634, 0.0006026009989241682, 0.0003194771435971109, 0.007209437033171335, 0.0008047755189607206, 0.0007590087536985251}	{0.001624243674546436, 0.0043923991386628615, 0.015044884856532655, 0.016743995629119657, 0.036708732527130535, 0.5117985965956338, 0.03664271550937077, 0.009920368259149851, 0.009163755605944159, 0.005211930462191623, 0.0011797317237879981}	{0.001379598855475469, 0.018525231930199056, 0.006361437341755359, 0.5478662024686831, 0.005649033316492008, 0.016357785781970724, 0.0017054531942083308, 0.0014819139190079256, 0.0011070641954456088, 0.0011389490558280084, 0.0009794636634246755}	{0.004887655352329551, 0.0004831642365949409, 0.00047187410185324107, 0.00359454780193592, 0.5374310950122728, 0.0037325697627862077, 0.0005927002272450074, 0.00008126335743998767, 0.007100326645987344, 0.0007764701029484018, 0.0007978230185655994}	{0.0009987300412168914, 0.005314536054521892, 0.013862191639298103, 0.016308861022400735, 0.045655326436148086, 0.5105324204571448, 0.042732039825544715, 0.012246146981551163, 0.006577261228827539, 0.005988521516143707, 0.0012591985545470103}	{0.001958623613328895, 0.018744467325265902, 0.013899120128512337, 0.5468716071009103, 0.01425654552833577, 0.016392923113367, 0.0021190692074779098, 0.001508690645953008, 0.0005390146520142457, 0.0005758596905305161, 0.0005992394965005455}	{0.0046707905367638835, 0.0007351045510038265, 0.0006727604471374556, 0.001498593239246823, 0.537632840752082, 0.0015435298633642602, 0.0006774037846867634, 0.0007992861686173764, 0.006672345145753348, 0.0007767100195714651, 0.0009753754131220425}	{0.0026676575064198426, 0.01744175337443138, 0.012530418340360207, 0.5480966143928949, 0.011833316839805796, 0.01643375616551852, 0.0010906483545721174, 0.0006931669535840221, 0.0012129394818816688, 0.0010987688487247608, 0.0013244043722327326}	{0.004955235281879491, 0.0008318130453284323, 0.0004346540199945436, 0.001958627376287735, 0.5374416193279833, 0.001687260320979704, 0.0005416798006168468, 0.000867463439007671, 0.007150644639754982, 0.000631535858576796, 0.0007954247967435585}	{0.0037731540006419114, 0.0012720831548285979, 0.0008811240272082844, 0.004210953533029746, 0.5384638576794238, 0.004517600833388088, 0.001187321169637775, 0.000566233671896361, 0.0063752741917595225, 0.0009171546665379413, 0.0012004652290194015}	{0.001691527592363764, 0.018820945441816898, 0.011882555069455741, 0.5478719623967209, 0.010881489455332639, 0.015726728406209364, 0.0029281222221244096, 0.00206107778933758, 0.0007029836839792731, 0.0008664325293615089, 0.00082816805455159}	{0.005287128113020584, 0.0011545734087739755, 0.0011334242036822389, 0.002416269135448094, 0.5386833410884356, 0.004110362586978642, 0.0011063966950853141, 0.0011477206042782135, 0.005725479655182238, 0.0014158008123282154, 0.0013158815337601516}	{0.0010029720192723849, 0.0183207572744169, 0.011037769196049907, 0.5472383168496086, 0.01137877693898837, 0.016658352302238975, 0.0014534243791261767, 0.0015181575903460264, 0.00034758207735933593, 0.0006575135603633718, 0.00046208052978614537}	{0.00047125304684817116, 0.005886256365557654, 0.015400067527321384, 0.016333075810886766, 0.04146833693681323, 0.5101390479771265, 0.03902944139066956, 0.011022352683765696, 0.007306525576947211, 0.004629483907883989, 0.00020581121236258078}	{0.00016419082535884424, 0.0063447193464489845, 0.015329174671843875, 0.01633475442356574, 0.04347461774379426, 0.5095299665239059, 0.04046910175125432, 0.010785559595410358, 0.007239097973203225, 0.004859532973519946, 0.0006210788041277386}	{0.004636476716280285, 0.0010017038127657118, 0.00010239340378878528, 0.007154488355980798, 0.5374306541586674, 0.006616480776378802, 0.00024323546598338172, 0.0010215997951635875, 0.006617198959763132, 0.00039370984877157837, 0.00015268168784504714}	{0.0017299716526572933, 0.01850540622208477, 0.011974335605001706, 0.5473788621131875, 0.011957155001692935, 0.016096539723427887, 0.002735348779214549, 0.0018986132967472678, 0.0006428534596174533, 0.0008083005813986952, 0.001015473885029415}	{0.005301428378026222, 0.0012530429383423016, 0.0008700800875885569, 0.0038083373806756596, 0.5375821973236179, 0.003568452117519833, 0.0008433179427200289, 0.0012206241881486527, 0.007201684606861489, 0.0006805597726851404, 0.0007854654177818481}
