{0.0009270084700811587, 0.00003716312556875937, 0.00005539559933608512, 0.000010900270182217923, 0.4082377635782173, 0.0001139574686434085, 0.000048002521989072855, 0.00006771717309037586, 0.0021570562861529478, 0.00006711184076841903, 0.00003859965281603848}	{0.00033284722291237724, 0.0003471025468113282, 0.005469125110254417, 0.0002754086086916876, 0.0006104886645103949, 0.3883992992041805, 0.00026646650862771886, 0.00030434235015988083, 0.002851533760981977, 0.0003209584385230915, 0.0003140651700560214}	{0.0006285964373413022, 0.0006265263779233694, 0.0047097838276041765, 0.000648238980769233, 0.0006128402746073408, 0.38932015393053887, 0.0007049792816482786, 0.0006997078434641136, 0.0030319222992306505, 0.0007272562475883246, 0.0007371444537759574}	{0.00006134648188945794, 0.00029692696914575186, 0.0003166911119921772, 0.000309283422532074, 0.00028306323291433643, 0.0004106557641384585, 0.3532493042947888, 0.0007518226285566955, 0.0002546611354533282, 0.00023395152295802564, 0.0002370603756292456}	{0.0004215818871975582, 0.00044273913148874447, 0.005011893599139634, 0.00042467711321627955, 0.0006915933920000078, 0.3891932981204953, 0.0007693178146194013, 0.0006579404099931722, 0.002683751894722637, 0.0006577960118999254, 0.0006873673688361158}	{0.00011503483196342648, 0.00012200391246750438, 0.005271734806957665, 0.00013502041229706486, 0.00020932055390820965, 0.3886701904418941, 0.00019739679477348226, 0.00011586332096041391, 0.002864968653403381, 0.0000905513880878954, 0.00008606491022013506}	{0.00020626633409040663, 0.00020592829549867988, 0.005351996163288886, 0.00018875630844974688, 0.00009773590298740273, 0.3888712811237354, 0.00027966493650213495, 0.0002168833505554411, 0.002745817884064969, 0.00018478340155272623, 0.00019385364466189701}	{0.00034809706965931316, 0.0003583124993087113, 0.005516889828160048, 0.00033888865455155556, 0.00032255635349423653, 0.3888701291690226, 0.0004089238256286743, 0.0003525863255913485, 0.002939233590046783, 0.0003517601924890056, 0.0003521085328562639}	{0.0000556499098257584, 0.00028299634548321467, 0.000319617373716161, 0.0003045439003078551, 0.00028193567801615405, 0.0011548187616636525, 0.35325364842692275, 0.0005095123137586455, 0.0002605536826422041, 0.00023392001452363572, 0.00023361859788630343}	{0.0005550267397153165, 0.000583747367126983, 0.004660020072682744, 0.0005862401308037455, 0.0005962857965192642, 0.38932894478629204, 0.0007156154001131818, 0.0006994076882665223, 0.003491539505172896, 0.0007233723121592888, 0.0007607795312953397}	{0.0004180701073643749, 0.0004117856360095515, 0.005547738638162659, 0.00039868223666329825, 0.0003342252210388891, 0.3889356453448274, 0.00046484273691323316, 0.00042473416010545273, 0.002762402509626563, 0.00041485162706070825, 0.0004169816180392163}	{0.0012499688108173752, 0.00040545681746335363, 0.00043647419876843775, 0.0003993640579276838, 0.4081689481734797, 0.00042688833668331116, 0.00042584809357860737, 0.000438364179079818, 0.0023719755475396643, 0.0004449744153470799, 0.00044880500092909945}	{0.0004856252117811404, 0.0005116698371891765, 0.0048511401704698495, 0.0005478544213885671, 0.0004656656441081205, 0.38927600367900245, 0.0007651155945477845, 0.0006514422569342055, 0.0031253719459466834, 0.0006933240481714144, 0.0007238318455082486}	{0.0006146553831770741, 0.0006179932014025322, 0.004809292331827962, 0.0006423209695483912, 0.0005759215552157995, 0.3892851931306384, 0.0007129122552866409, 0.0006800994460613902, 0.002786979888953128, 0.0007011075564477676, 0.0007172903062168426}	{0.0006258216765992719, 0.0006283964626796289, 0.004653914932295506, 0.0006412294659093065, 0.0006513223957028476, 0.3893301019595858, 0.0007197323256165541, 0.0007155846086555897, 0.0031759031894798943, 0.0007342998324346629, 0.000746600556751796}	{0.0003108579799660619, 0.00034417142240083376, 0.005256392327036141, 0.0003926136662751928, 0.00033853990147836706, 0.3889805196829243, 0.0005227278426106116, 0.0005044276389046954, 0.0022668164587766656, 0.0005438645178507989, 0.0005820271040258153}	{0.0009149299150127721, 0.00007224017448571437, 0.00002774295223211251, 0.00017464686655239934, 0.40813505500012065, 0.0000476881418454539, 0.00004832521342640083, 0.00004368529822477498, 0.0021151192251489667, 0.00005550642754996695, 0.00004990618332834282}	{0.0002788357393457617, 0.00027267890337716495, 0.005352532157553517, 0.00033650801516555654, 0.00035313981637666867, 0.3887074848799718, 0.00038877108636258174, 0.0004094613147217195, 0.003032367164552018, 0.00043094497361672126, 0.00044560911871887893}	{0.0004133403885727407, 0.00044173662471576255, 0.00505064563315512, 0.00047745531501668234, 0.00044961979746551534, 0.3891691142615111, 0.0006463449433916817, 0.0005925235512482609, 0.0025837298901995854, 0.0006395353923819948, 0.0006753722850238149}	{0.000871691387416959, 0.0002822912109617791, 0.0002823047899933674, 0.0002726635847578773, 0.40830372843677465, 0.000318827744407604, 0.00030099070124814853, 0.0003141815281148621, 0.0018274284898972006, 0.00032409144891681104, 0.00033165981951055977}	{0.0003463339064634522, 0.000339183450748961, 0.005515911595049918, 0.000327626556972699, 0.0003429542729750329, 0.3888571133010143, 0.0004307466399306336, 0.0003316682615479239, 0.002952902137731857, 0.00033504063332224886, 0.00034111388563202755}	{0.0003398943480655392, 0.0003286958729915658, 0.005494305991891004, 0.0003871882658585203, 0.00011265308673182899, 0.3884256583240784, 0.00037380436538780713, 0.00029705321180210713, 0.00285441905843747, 0.0003135078393771696, 0.0003036436993397884}	{0.00027336212146443153, 0.00032475788852890253, 0.0053013440019009294, 0.0004182315499553177, 0.0001744335127143235, 0.3888756966241827, 0.00026459812995974436, 0.0004933500947740008, 0.0024983784157818437, 0.0005099602399270567, 0.0005380675248485457}	{0.0001011344638518462, 0.00008966744315988541, 0.005280687313516291, 0.00008146179472405265, 0.00006533422203751834, 0.38868871188500476, 0.000017992250037374513, 0.0000582351828664357, 0.002852850957805055, 0.00006763950272912751, 0.00006722422769089728}	{0.0003436146962368707, 0.00033698489179346907, 0.005191772873726994, 0.00040403421387212205, 0.0005045008747884277, 0.3890417729989512, 0.0005293081149448981, 0.000523920878083449, 0.002242201345165601, 0.0005840718567613818, 0.0006026736837338833}	{0.00047823333369300156, 0.00048785652511967105, 0.005490188091644493, 0.0004780022101119603, 0.0004924062066249755, 0.38902740329078284, 0.0005407543467463962, 0.0004963282744056576, 0.002444447684678584, 0.0005083351787160452, 0.000506378219991509}	{0.00020012671985319242, 0.00019994627377248775, 0.0053542525168452735, 0.00016803543552057495, 0.00020834234661969847, 0.38886570009199073, 0.00038529428071834733, 0.00019304787909014541, 0.0026148204377755106, 0.0001691332865577372, 0.00017815073086766873}	{0.0008153763986103584, 0.00040189982709918677, 0.000427274682822838, 0.00039760114238494604, 0.40822688394657614, 0.0004426242202996826, 0.00042291428277956456, 0.00043088568535365517, 0.001989205905937611, 0.00044267316295537866, 0.00043841668475328685}	{0.0010889439369748187, 0.00018372998638014403, 0.00019226235800214666, 0.00017592951140807576, 0.40829103461242233, 0.00023916321417811253, 0.000203630867184934, 0.00022033178466070099, 0.0020983274389440617, 0.00022900097617510522, 0.0002198111192206776}	{0.00037330329640710867, 0.0003224850020894516, 0.005385068046436658, 0.0003967012769356515, 0.0005100197126879529, 0.3886567815399552, 0.0005185649978889657, 0.00041501242988316973, 0.003073931187913776, 0.000385459269487335, 0.00039806908567686087}	{0.00025834505133554627, 0.00027517554897926874, 0.005344030201473633, 0.0003406134660543565, 0.00047441630082297685, 0.3887482200480751, 0.0004339062608065053, 0.0004071689931850094, 0.0028794143937576466, 0.0004485404694495504, 0.0004777024547376198}	{0.0013193107977755372, 0.0005377682827894815, 0.000609287335419657, 0.0005112367462332475, 0.4088114803975021, 0.0007384484928332244, 0.000675723740300464, 0.0007112287226232421, 0.0016463079051264346, 0.0007438651341404205, 0.0007608540283266783}	{0.0009231063585955977, 0.00003422539890815338, 0.00004380689315061137, 0.000029999044131385004, 0.40823506948042143, 0.00007461909575315044, 0.00004725771126785426, 0.00005748245968679844, 0.0021539574373174164, 0.000059576092112705145, 0.00002838335547025399}	{0.00008469292586975488, 0.000051370490627692944, 0.00525286904253686, 0.000024808153615892217, 0.0005351216604408941, 0.38863264901920214, 0.0003649008438013748, 0.00012400889369380916, 0.0027522457523522473, 0.000053876220607350676, 0.00006013330931446734}	{0.0003491701242465275, 0.0003593551164949487, 0.004900869287985009, 0.0003598642138759059, 0.0006178265037591355, 0.3888456035313249, 0.0005786808119536176, 0.00040844916628177304, 0.0027978703347266757, 0.0003826103350527428, 0.00038121253238637643}	{0.00032500077147567836, 0.0003492323601695689, 0.005466089905447339, 0.0003208674184985458, 0.00042408902297778027, 0.38863867336921815, 0.000388589264427696, 0.00034556462341968564, 0.0031460002589661887, 0.00037581429392576315, 0.00037699430606325895}	{0.00039068078989907455, 0.00040008004386523244, 0.005002731267008787, 0.0003992861635555439, 0.0004010842254077757, 0.38875192874150877, 0.0004374742034266351, 0.00042710839272071314, 0.0025139225605012175, 0.0004258770247388041, 0.00044092899138735745}	{0.0003661007513410199, 0.0003971876028439295, 0.005141445329696674, 0.00042401481902490785, 0.0005022260324588857, 0.3891053236601268, 0.0005676274088294949, 0.0005538317001135294, 0.002327563050646345, 0.0006090751778860715, 0.000639557939283275}
{0.0001678097308020365, 0.00015237052821023532, 0.36356866591287956, 0.00022239982992841638, 0.0001948649588130502, 0.0002049252246124681, 0.00021412383803559378, 0.0002057500937540217, 0.0029380242987201086, 0.00020711055900207083, 0.00019582350357316133}	{0.00017466001733161069, 0.00017466200521584193, 0.3635590256196504, 0.00033120237916167564, 0.00020432839164523673, 0.00021132816113213733, 0.00022148897065427464, 0.00021667348830403964, 0.002906529314171314, 0.00021230005601058285, 0.00020223776208817484}	{0.00016080734000569583, 0.00016308108224265966, 0.36355056537545444, 0.0003091147168995267, 0.00018991191817098975, 0.00020046077351324414, 0.0002072186869145013, 0.00019270553104585504, 0.0029733371956517916, 0.00019876790560612953, 0.00019200305516448366}	{0.0001436732466022951, 0.0004756166852067233, 0.3635446679026367, 0.0009765590623368423, 0.00016656074561751752, 0.00017972625680908968, 0.00018515046841007727, 0.00018908708998164575, 0.0030106877048897297, 0.00017520375159830694, 0.00016634360247489298}	{0.000652776173697185, 0.0003453077132395406, 0.00033167469845057034, 0.0003258484573914593, 0.408295932218108, 0.00033837934985131695, 0.0003617282911461491, 0.0003795840458560329, 0.001738575412321771, 0.00038006111351781874, 0.0003796828637036018}	{0.0006802722061544819, 0.0003379178285134919, 0.0004092742733801162, 0.00037540652998562185, 0.4084657847945362, 0.0005587403091805525, 0.0004980328046754198, 0.0005270705427554399, 0.002330193934395626, 0.00056547853504819, 0.0006134353338219232}	{0.00010199405852904079, 0.000595471494301154, 0.3635028872792757, 0.0009995630832723697, 0.0001249691931120244, 0.0001339349717413225, 0.00014624079840728295, 0.0001418189175503474, 0.002949207178525462, 0.0001337854723283434, 0.00011936248987896466}	{0.00039452403835695324, 0.0048478698478586525, 0.0004129130939719314, 0.40573843846495083, 0.00042027436626135127, 0.004813320995713163, 0.00037310588182240176, 0.000283461305620675, 0.0003932339365773603, 0.00040741854543940707, 0.00040352314150577843}	{0.0014891082233617554, 0.0005726762461692715, 0.0006381984996589473, 0.0005579705407145995, 0.40884785148255975, 0.0007297035863573914, 0.0006984333433293197, 0.0007341758765216584, 0.0014815012539178126, 0.0007612503423273015, 0.0007863999187523268}	{0.0009228093286302812, 0.000039161111000699375, 0.00005035072539026681, 0.00005256336901890028, 0.4082381025392861, 0.00008167735047496143, 0.00004897626038527626, 0.00006247039147097241, 0.002152786259908482, 0.00006458205590652215, 0.00003257396147491693}	{0.00012343370645866478, 0.00011440891666606127, 0.005262699445913295, 0.0001494388949597474, 0.0002508959672581981, 0.3886396916691025, 0.0002418666819308286, 0.00008994812723380174, 0.0028582010599733816, 0.00009429998873319418, 0.00009017070379044709}	{0.0010823568937808124, 0.00024678968478797776, 0.0002619437156609456, 0.00025237240941812256, 0.408341336707034, 0.0003011573672298373, 0.00026146600740464197, 0.00026704734193788867, 0.0023705948934698044, 0.00026986619918817063, 0.00024869220613097417}	{0.0009822945450903549, 0.0004826045915908435, 0.0005127987565445442, 0.000513715982918396, 0.40874699757392274, 0.0006505506305034849, 0.00062889423801032, 0.0006643601834278901, 0.0019209036330096272, 0.0007104251934658284, 0.0007035657759427345}	{0.0010217476568732385, 0.000340319449578678, 0.00034161534863114525, 0.0003877816886832922, 0.4079496976145839, 0.00027467655819905134, 0.0003221011851393833, 0.00031755066364739853, 0.002434506794550351, 0.00033514066252516076, 0.0003529662112416783}	{0.000589626312329356, 0.0005922469344623247, 0.004606498468468298, 0.000617061020583161, 0.0006507399950712652, 0.3893645126731013, 0.0006871953856525723, 0.0007167507788123904, 0.0035437106033235667, 0.0007428477613979506, 0.0007643463823227065}	{0.00012884673702642297, 0.00015831559595571283, 0.005349330618125948, 0.00016457775384224666, 0.00015254639828249318, 0.3886094979030363, 0.00013637812891450704, 0.00015761822545600244, 0.002803352510376599, 0.0001758366661397181, 0.00018554279825955245}	{0.00044517018062113426, 0.004395969450860083, 0.000492330966936178, 0.4063075163650152, 0.0005126365777647292, 0.0045281654578770945, 0.0005950712717822155, 0.0005207348758151161, 0.0006489744242369207, 0.0006603505532098753, 0.0006928103580609521}	{0.000328341528487717, 0.00032394153163394385, 0.005224235416626286, 0.0004013852231581397, 0.00040236815936378655, 0.3889927708168271, 0.0005019753963858716, 0.0005106174746962064, 0.0022733102518278595, 0.0005602560864192033, 0.0005788197154362498}	{0.0002809953255552198, 0.00031292685475171184, 0.0052977248121104485, 0.0003492764468312005, 0.000393472738446267, 0.38889710032528085, 0.0004940426776076914, 0.00045123378097333374, 0.0024746105046706186, 0.0005073115079397154, 0.0005441171895458236}	{0.0003735496656613944, 0.0003975424253831124, 0.005237177697379974, 0.00040036518111543934, 0.00043008558765008655, 0.3887044123660155, 0.00042103802088716135, 0.00041819303117983906, 0.0028508630671949084, 0.0004196719806224208, 0.00043541599485087435}	{0.0010915180011333281, 0.00033670137643996645, 0.00033942947086870056, 0.0003701038035721516, 0.4079701460184596, 0.00030072844855745187, 0.00032612574468734236, 0.0003268123778735819, 0.002439777096760883, 0.0003473857014237522, 0.00035976231105683276}	{0.00035533387588749003, 0.00035193185819222767, 0.00553722450516481, 0.0003550064749327883, 0.00032339201591360494, 0.3883696756086592, 0.00028482329193136593, 0.0002863371000867666, 0.002561634836830132, 0.000297581775122106, 0.00028161591775980276}	{0.000269587227669233, 0.00028155222846244803, 0.005382789574850528, 0.0002971889709904131, 0.00041059661526977284, 0.3886606161882734, 0.00043624740021861987, 0.00036584697653065004, 0.003108876638411291, 0.0004058814524669719, 0.0004265206379547474}	{0.0002590665908369153, 0.00024193272569867792, 0.005417632087840937, 0.00023660828349120745, 0.00014468132520616483, 0.38877681559570215, 0.00021551429843863433, 0.00025007469236224407, 0.0030172819435577347, 0.00023576754890036026, 0.00023525652944976873}	{0.0003570414468109502, 0.0003627943390118718, 0.00554598558258451, 0.00027883142562919617, 0.0006673956566272226, 0.38837415199058933, 0.000040028450543845826, 0.0003557237971543293, 0.0025509247446173855, 0.0002851938278123011, 0.00027798824528133925}	{0.0006159137786819011, 0.0006136065619823869, 0.004815153488965771, 0.000634037637080996, 0.000591514032624821, 0.3892867158807381, 0.0007289543147958322, 0.0006865789479311976, 0.0027729717160540073, 0.0007020771717941569, 0.0007159093536103867}	{0.00030845532323931846, 0.00028953316851379745, 0.0051204144181913065, 0.00029378387359519823, 0.00024639150694980483, 0.38886729818870086, 0.00033826435982457726, 0.00031269328068850245, 0.0030716321611285774, 0.00031253213844280883, 0.0003175721545335934}	{0.0006280940968617227, 0.00037678099646614165, 0.0004104085817668085, 0.00035301000682617267, 0.40824801809245587, 0.0004018042833535235, 0.0003974411349406911, 0.0004044649189701166, 0.0018133793281909423, 0.00041641403403422134, 0.0004049623422986432}	{0.0010909128854119962, 0.00013683571382720923, 0.00014424255565079105, 0.00011873644431623281, 0.4082781409556131, 0.0001946281311122672, 0.00015204301428529065, 0.00016918253318496388, 0.0021825200660335583, 0.00017486703142218584, 0.00015814209009346386}	{0.00039702159747263214, 0.00035498222389101396, 0.005252456392141514, 0.0003918064745019903, 0.00039571690089385534, 0.3886912033208907, 0.000402302979999769, 0.0004032439324777433, 0.0028825341780218845, 0.0004147769185140025, 0.0004190088754373455}	{0.0004646786501757559, 0.000489227146348929, 0.004921529339713685, 0.0005117228980073779, 0.0005411098786601243, 0.389236546696437, 0.0006565230270640638, 0.0006382275414723577, 0.0029425205496983234, 0.0006764366821609711, 0.0007059828282832208}	{0.0011331563578486274, 0.0004957222650153548, 0.0005763040459255063, 0.0004962091921598458, 0.40876942492535173, 0.0006647568917849882, 0.0006538941301035706, 0.0006871411376578912, 0.001795542920234665, 0.00072503651215435, 0.0007329298031557121}	{0.0009612526049579914, 0.00005966864240084912, 0.00007527280284407793, 0.00002104074358721138, 0.4082363505875372, 0.00012318139649315015, 0.00006179972064000806, 0.00008600248333647587, 0.00217403312729518, 0.00008657840584405862, 0.00007919503116676012}	{0.0008696835744914996, 0.0001786659940746206, 0.0001535399136280924, 0.0002403408882183665, 0.4081026900358085, 0.0001428949195731692, 0.00018710233787344106, 0.0001818157902094936, 0.00218789125581692, 0.00018851813467821402, 0.00019916670807917285}	{0.0003537376076264515, 0.00035687203003149974, 0.0049143128033208895, 0.0003622091969609876, 0.000598554562552143, 0.3888569818812879, 0.0005693802399758426, 0.0004070156874484585, 0.0028214056807569447, 0.0003728130503038042, 0.0003742031992082118}	{0.00037718539351664124, 0.0003932562350540912, 0.005215306332378377, 0.00039308247738552624, 0.0004168893727394391, 0.38871082322573114, 0.0004278218766480519, 0.0004178926020668761, 0.002812950859018925, 0.0004210735310966446, 0.0004362533574263361}	{0.0003924257177484967, 0.00041879916341903387, 0.004875814956042457, 0.00036387458791096235, 0.00043000207337647267, 0.38877691858374974, 0.00032759084958263444, 0.0003792443955830294, 0.0023834213469293274, 0.0004314781544845276, 0.00044059778101534954}	{0.0007052212867694144, 0.0004302256273101161, 0.0004543100083652887, 0.0004491280156017721, 0.4086534552479645, 0.0006138409934796073, 0.0005874584596619663, 0.0006192561261516717, 0.0021112540023431976, 0.0006669882237839859, 0.0006683247318639862}
{0.0003216581533412201, 0.004997733774679415, 0.0003035680846850701, 0.4060666563737418, 0.00040812104620708824, 0.004552255402549716, 0.0003677136085965871, 0.00029732307877148223, 0.0003566336166558206, 0.00035712627528056157, 0.0003677837123890685}	{0.0003154209269351658, 0.004992617557665352, 0.00030281719961829914, 0.4060621782010416, 0.0003986879990508237, 0.004579856575776327, 0.0003544654970431558, 0.00027528377834336467, 0.00034380597811295937, 0.0003467242096966441, 0.00036515423994133814}	{0.00031245774281308565, 0.004992528788839266, 0.000299472081422451, 0.4060561411878783, 0.00039754880486235597, 0.004581590598374099, 0.00035949319503675374, 0.0002702205738950896, 0.00034801059943158954, 0.0003511495862492526, 0.0003637521445817189}	{0.0002999724125875682, 0.004975884043451456, 0.0002946267594334105, 0.40605031783518664, 0.0003835165894927867, 0.004611817382291182, 0.000346236612890472, 0.0002456781143679848, 0.00033594273837147626, 0.00033004708168082246, 0.0003502227874928937}	{0.0002921359588263186, 0.004968530481713176, 0.0002644252708074604, 0.40603749987336574, 0.00038200243722025614, 0.004633492366027237, 0.0003299822294845686, 0.0002157204088623778, 0.00031976481257927855, 0.0003179252008578453, 0.00033403379610993673}	{0.00038542264415992534, 0.00502759482235858, 0.0003737002692208988, 0.4061391695138193, 0.00048260245301804007, 0.0043127171434616685, 0.00044185794808746805, 0.0004790778492807367, 0.0004302284886409834, 0.0004282116404782957, 0.0004531287999312452}	{0.0003468646483499624, 0.005015569167214477, 0.0003459277767314571, 0.40609395166310214, 0.00042028643492320424, 0.004481611356410516, 0.0003915045831870485, 0.0003636411262271312, 0.0003854645196754123, 0.0003846275271938766, 0.0004025561444012191}	{0.0003924592193510605, 0.005022329052048655, 0.00039479569814171006, 0.4061493322949625, 0.00046556959925559533, 0.004287783981347371, 0.00044835122946161517, 0.0005044937414520624, 0.00044217713079003015, 0.0004348545692739257, 0.0004545544410184467}	{0.00024530816038919456, 0.004906564728444108, 0.00024734120364349827, 0.4059991528351153, 0.00032166748770567254, 0.004703098907671685, 0.00027752574939182706, 0.00016955584819331062, 0.00027235306131705216, 0.00026376749426334925, 0.0002796138410576363}	{0.00020808956971741285, 0.0048503090788721915, 0.00022629760123356752, 0.40595534211873424, 0.0002778774528280246, 0.004718374159983236, 0.00023805191534982743, 0.00017622489779501365, 0.0002260008786324587, 0.00021617903762627565, 0.00022602845918179773}	{0.00020342614960446048, 0.004849261761004902, 0.00020775836686535152, 0.4059537757484246, 0.00028022869362504357, 0.004720036326217377, 0.00023563086903724293, 0.0001755763611977196, 0.00022119306131750577, 0.00021204245075202944, 0.00022286615181060345}	{0.0004687009224421908, 0.004890172045659939, 0.00043257651918576274, 0.40625299138013776, 0.0006124309078649004, 0.004005692341075806, 0.0005383774788917173, 0.0006270648880806434, 0.0005405984067157361, 0.0005307840346714244, 0.0005472195760880994}	{0.00032882847548549763, 0.0050057177859682165, 0.0003047847647013732, 0.4060781000601865, 0.00043149270871342004, 0.00452413223020611, 0.00037550271450266195, 0.0003226731097285313, 0.00037086428427174063, 0.00036122342758165626, 0.00038649597720170583}	{0.00042605411065247203, 0.004993387007698901, 0.00042195494418786585, 0.40618878020554344, 0.000503530728843503, 0.004147215788260608, 0.0004889063043986216, 0.000578243780887009, 0.0004821830119376318, 0.00047283170023720855, 0.0004970266893620648}	{0.00021100536840556748, 0.004860476021799934, 0.00017220984463797327, 0.40596363424565957, 0.000295549747778294, 0.0047188589366191054, 0.00023841703099788234, 0.00016670629150366005, 0.0002295805250843589, 0.00022780570845566371, 0.00023022046375480377}	{0.0002589139728849883, 0.004930494361757354, 0.00022270295606197562, 0.40600946607911415, 0.0003496355395163518, 0.004684353762494169, 0.0002974193341808437, 0.00017552693815516487, 0.00028511422615662234, 0.0002817569879729301, 0.0002943639292738492}	{0.0005712913792107234, 0.004319604006915022, 0.0005602579092278133, 0.4064215472403305, 0.0006763864974285609, 0.00461969016768886, 0.0006829355228343528, 0.0005624957722611783, 0.0006890055000561923, 0.0006836206918899489, 0.0007176719227936427}	{0.0013541951159525532, 0.0006242847669978408, 0.0006796207481388066, 0.0005857316345458175, 0.40884256305961214, 0.0007832409988271846, 0.0007129411801567598, 0.0007345384627030736, 0.001499888620520525, 0.0007504737105548409, 0.0007470818076466448}	{0.0007086192049423014, 0.00032808896862200995, 0.00031774301794715754, 0.000314434311621785, 0.4082997389310539, 0.00033919280521061513, 0.0003454262466653622, 0.00035808106375177367, 0.0017496239124405789, 0.00036412107025353717, 0.00036630443149057067}	{0.0004553026906712619, 0.004949424201804226, 0.0004025026721401826, 0.406223211549739, 0.0006079133707919747, 0.004049870588020871, 0.0005133986802284122, 0.0006156615479898023, 0.0005155985720308385, 0.0005029234811173614, 0.0005268025875512751}	{0.0008422950181529644, 0.00031596209422545164, 0.00038495107445918764, 0.00031393164865922864, 0.4083858904312413, 0.00045455546548360645, 0.00046692944891360316, 0.0004929996808882821, 0.0023902102476289254, 0.0005335989032731559, 0.0005721132510752656}	{0.001139946685262002, 0.0003123978000115058, 0.00028204264350039753, 0.00032093433219057956, 0.40809441735190344, 0.0002861888458189632, 0.00032655463795254334, 0.00031601446419784947, 0.0024104708023497483, 0.00032820091578610077, 0.0003431071612292045}	{0.00031776008913023395, 0.00031453207908216, 0.005234452515927916, 0.00037863354671624754, 0.00039996824091748524, 0.38897675341571275, 0.0005776296379102669, 0.0005110472935891737, 0.0022914023751699803, 0.0005545151535359027, 0.0005731628078088813}	{0.0006215478017800797, 0.0006275483045941355, 0.00469622821153295, 0.0006375253608211652, 0.0005886176055077606, 0.3893069535131656, 0.0007718121812789729, 0.000700827094172934, 0.002991988941494219, 0.0007093438264095385, 0.0007382472737829051}	{0.00040604440491533536, 0.00040033878338847006, 0.005065857559599438, 0.0005003079260742676, 0.00027766915124668046, 0.3891227813832117, 0.0006769569765056998, 0.0005806546900258809, 0.0024380543864170943, 0.0006269745447050832, 0.0006498786214960259}	{0.0006035405128423395, 0.0006035880496822833, 0.004989817302903899, 0.0006056667942525263, 0.0005835582989759572, 0.38924465765275934, 0.000690797358512931, 0.0006635764044124107, 0.002462493231941517, 0.0006685312627651822, 0.0006775606553616237}	{0.001542711701971676, 0.0006305159635482208, 0.000644025094701149, 0.0005921555317667571, 0.4088672851312251, 0.0008011392930500638, 0.0007224513126202221, 0.0007436541153910431, 0.0013612735704274528, 0.0007801667571287144, 0.0007812595071113624}	{0.000995453401720253, 0.00041017694556483303, 0.000437819245572782, 0.0003725435416992399, 0.40820728210351476, 0.0004165210194715675, 0.0004285137659183064, 0.00043630216607952476, 0.002142254410378004, 0.000449508831342298, 0.00045690864573002176}	{0.001263632268553127, 0.0003475266024316674, 0.0003265991563103997, 0.00033311980617752555, 0.4081168248740822, 0.0003152266188351489, 0.00036548194291267065, 0.0003599361828582622, 0.002478559173552662, 0.00037704554237968604, 0.0003791178194845243}	{0.0004600933869288939, 0.000498008615094546, 0.0005151340015618846, 0.00044282244330114893, 0.4085886501991806, 0.0006076761424185574, 0.0005322580116180125, 0.0005464786848651881, 0.00230477926858481, 0.0005515464229804182, 0.0005563228556598089}	{0.0002738071050414316, 0.00028762946019007585, 0.0054004428486976366, 0.0003159712798608486, 0.000362557465247992, 0.38860657431942364, 0.00039424453411542434, 0.0003715533393586891, 0.003152306646855631, 0.0003870448065637469, 0.00040540917838788776}	{0.00046247131704418984, 0.0049238968263056035, 0.0005098453306996368, 0.4062388444694324, 0.0004584181951657567, 0.0040202096375922805, 0.0005374054505391464, 0.0006221599970883403, 0.0005271320353294661, 0.0005152143652326716, 0.0005365566563837918}	{0.0003391765806378292, 0.004465965783168945, 0.0003708318243320886, 0.4059030655850865, 0.00038671546020895036, 0.004459992500037187, 0.00037575296138607327, 0.0002807930484483765, 0.00036891210726312915, 0.00036721531747989345, 0.00039418219774831076}	{0.0004944967066695666, 0.000547926064304907, 0.0005588096250578774, 0.000511150553588067, 0.4086584723041407, 0.0006076845468271145, 0.0005830641137223843, 0.0006047382881801092, 0.002174963218972928, 0.0006074249324006787, 0.0006124283704851296}	{0.0004054143304505631, 0.00025782692564591485, 0.0002476459959483374, 0.0002578393082979917, 0.0002530634465587817, 0.0008542883616995618, 0.3536046250493657, 0.0007559122254516457, 0.00026137834145564977, 0.00025745714595687934, 0.0002446940558566425}	{0.00020597469551608805, 0.00022256107636116606, 0.005430188868501479, 0.00024354487354006344, 0.0002001482535504851, 0.38860547876529034, 0.00023465402506843094, 0.00024282665855632993, 0.00294395478392172, 0.00024208666323819616, 0.00025381340757668115}	{0.0010572784771578155, 0.00011336787043318869, 0.0001226080502638533, 0.00005216725756081082, 0.4082656082382533, 0.00016720226386045226, 0.000128117975075937, 0.0001448354020871897, 0.0022042358989013194, 0.00014677053715373857, 0.00013939115741542664}	{0.0003184664681457996, 0.0003546045176104315, 0.005236454066345921, 0.0003948804668524751, 0.0003993009655489328, 0.38902228613818096, 0.0005424299753186056, 0.0005139001536776598, 0.002243890128529565, 0.0005624409640570145, 0.0005961364284311171}
